100,110,120,130,140,150,160,170,180,200,250,260,300,350,360,40,400,410,50,500,510,60,600,70,700,710,900,month,por,value0,value1,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value2,value20,value3,value4,value5,value6,value7,value8,value9,y0,y1,y2,y3,y4,y5,y6,y7,year,Н1.0,Н1.1,Н1.2,Н10.1,Н12,Н2,Н3,Н4,Н7,Н9.1
1188652499.0,53505242.0,213264182.0,4708.0,60779614.0,0.0,1230104.0,10451627.0,92918426.0,140320241.0,7690931.0,10997686.0,616178355.0,4246695.0,16236161.0,756498596.0,118231822.0,39450430.0,27233847.0,531597441.0,67975283.0,118231822.0,189863468.0,60784322.0,50722367.0,50722367.0,3364921.0,5,89,4619.2,100.5,2934,34.4,4.4,5.8,31718.6,6619.6,12.5,2074.2,-800.3,4548.0,102.7,51.1388,50.0,17.1,32.9,15.8,4.9,14.8,2158.9,0,0,0,0,0,0,-1,-1,2015,15.3,11.82,11.83,0.15,0.3,188.25,174.97,63.5,143.71,0.0
1241600206.0,43339892.0,267870677.0,4708.0,61747844.0,0.0,1230104.0,10364980.0,85798524.0,137496681.0,7712794.0,11453502.0,633746796.0,3795388.0,18452232.0,771243477.0,119036992.0,40625423.0,29905734.0,615190091.0,76489558.0,119036992.0,152863462.0,61752552.0,40912185.0,40912185.0,2811350.0,6,90,4619.2,100.4,3277,34.4,4.3,5.6,31842.2,6576.6,11.5,2109.3,-839.7,5359.7,98.8,52.8213,46.9,16.2,30.7,14.5,-0.2,-12.8,2213.7,0,0,0,0,0,0,-1,-1,2015,12.9,9.94,9.94,0.15,0.3,154.25,178.21,64.38,207.41,0.0
1252141844.0,56956800.0,251805981.0,4708.0,61498379.0,0.0,1230104.0,10168588.0,90452832.0,134975598.0,7766735.0,12053442.0,645048854.0,2448143.0,18827280.0,780024452.0,124817452.0,45741444.0,30880722.0,637457634.0,89785965.0,124817452.0,127041423.0,61503087.0,40912185.0,40912185.0,241291.0,7,91,4934.9,100.2,3314,35.4,4.1,5.4,31958.0,6659.5,11.5,2228.8,-626.0,6619.4,100.7,55.8413,45.9,15.3,30.6,15.4,2.8,8.9,2223.3,0,0,0,0,0,0,-1,-1,2015,13.41,10.19,10.19,0.15,0.3,124.5,148.16,66.13,205.94,0.0
1279916246.0,51143208.0,271526023.0,4708.0,61625954.0,0.0,1230104.0,10097773.0,93727332.0,133022187.0,7725589.0,12672629.0,657538957.0,2567950.0,20020619.0,790561144.0,129778059.0,44774374.0,32693248.0,654364106.0,79241805.0,129778059.0,118172342.0,61630662.0,40912185.0,40912185.0,3033474.0,8,92,4934.9,100.8,3519,33.9,4.1,5.3,32094.2,6759.5,11.5,2176.6,-831.8,7794.4,101.5,60.3458,46.3,16.2,30.1,13.9,-5.0,1.8,2301.1,0,0,0,0,0,0,-1,-1,2015,13.51,10.22,10.22,0.16,0.29,104.76,170.63,65.54,209.57,0.0
1370002045.0,49814443.0,288637924.0,4708.0,64313183.0,0.0,1230104.0,10043079.0,110940203.0,133429202.0,7696870.0,13859719.0,711589199.0,2356890.0,22091710.0,845018401.0,140271081.0,48418712.0,35951429.0,735391705.0,97194338.0,140271081.0,111911851.0,64317891.0,30970608.0,30970608.0,1276857.0,9,93,4934.9,100.4,3233,32.2,4.1,5.3,32383.6,6785.7,11.5,2301.9,-621.0,8958.5,100.1,66.7152,44.0,16.7,27.3,10.6,-5.3,1.6,2376.7,0,0,0,0,0,0,-1,-1,2015,12.47,9.19,9.19,0.16,0.29,134.39,180.31,63.86,246.42,0.0
1383425064.0,63597455.0,310065252.0,4708.0,64339324.0,0.0,1230104.0,10014149.0,107051063.0,132295690.0,7708849.0,14263931.0,694827319.0,3909444.0,24134948.0,827123009.0,142449521.0,46510757.0,38398879.0,748708731.0,108450724.0,142449521.0,139646787.0,64344032.0,34719392.0,34719392.0,4368643.0,10,94,5327.73333333,100.6,3466,32.9,4.0,5.2,32074.4,6744.9,11.5,2421.8,-336.0,10143.1,98.9,65.7364,41.4,16.3,25.1,8.9,1.7,-7.1,2322.6,0,0,0,0,0,0,-1,-1,2015,12.9,9.58,9.58,0.16,0.29,140.19,230.5,65.23,239.16,0.0
1295703826.0,57462865.0,248161011.0,4708.0,65331447.0,0.0,1230104.0,9944263.0,102609790.0,129879571.0,7663172.0,13975908.0,681080067.0,2040942.0,23734273.0,810959638.0,146783873.0,46671953.0,37710181.0,669330948.0,86219831.0,146783873.0,135817500.0,65336155.0,34473483.0,34473483.0,2875253.0,11,95,5327.73333333,100.7,3505,33.4,4.3,5.5,32170.2,6786.9,11.5,2360.5,-275.2,11335.0,101.8,63.7993,43.2,16.8,26.3,9.5,0.6,4.4,2385.2,0,0,0,0,0,-1,-1,-1,2015,13.68,10.19,10.2,0.16,0.29,107.96,219.21,70.88,229.23,0.0
1320713756.0,53428297.0,246048067.0,4708.0,79805981.0,0.0,1230104.0,9881521.0,104606722.0,127607059.0,7518709.0,13856404.0,698101297.0,2538421.0,25629221.0,825708356.0,154727450.0,46736778.0,39485625.0,679066348.0,105009648.0,154727450.0,119623901.0,79810689.0,32263462.0,32263462.0,2207025.0,12,96,5327.73333333,100.8,3900,33.3,4.4,5.8,32754.2,6786.6,11.0,2432.3,-437.0,12174.5,99.3,66.737,43.9,16.9,27.0,10.0,-0.7,-1.3,2387.3,0,0,0,0,0,-1,-1,-1,2015,13.34,9.87,9.87,0.16,0.29,91.21,168.56,70.81,243.07,0.0
1428427839.0,41484760.0,312474042.0,115820.0,89987619.0,0.0,1230104.0,12233219.0,114116961.0,126602395.0,7260176.0,15242457.0,730182919.0,1270330.0,22826051.0,856785314.0,175008092.0,51093544.0,38068508.0,711624139.0,91329491.0,175008092.0,173458627.0,90103439.0,32263462.0,32263462.0,6003814.0,1,97,5539.36666667,100.8,3572,43.4,4.4,5.8,35179.7,7239.1,11.0,2395.3,-1426.4,13654.5,97.8,72.9299,41.9,16.5,25.4,8.9,29.2,50.6,2898.1,0,0,0,0,0,-1,-1,-1,2016,12.94,9.38,9.38,0.16,0.28,107.58,281.51,65.59,256.2,0.0
1483740522.0,43746301.0,317707378.0,115820.0,91294165.0,0.0,1230104.0,11789213.0,127193118.0,124871127.0,7302079.0,15897310.0,765793296.0,2529227.0,23358111.0,890664423.0,180231360.0,52978149.0,39255421.0,753369340.0,119521487.0,180231360.0,144608355.0,91409985.0,32263462.0,32263462.0,2758133.0,2,98,5539.36666667,101.0,4332,32.7,4.4,5.8,33975.7,7055.1,11.0,2428.8,427.2,1094.1,98.8,76.3264,46.2,17.4,28.7,11.3,-25.7,-54.7,2126.2,0,0,0,0,0,-1,-1,-1,2016,12.72,8.92,8.92,0.15,0.41,87.38,248.68,66.1,273.12,0.0
1446586224.0,79481090.0,291364074.0,115820.0,83353628.0,0.0,1230104.0,11821510.0,120163706.0,122832923.0,7096862.0,16283696.0,736223369.0,1638856.0,27031961.0,859056292.0,180833861.0,53932326.0,43315657.0,743843743.0,115944053.0,180833861.0,144846485.0,83469448.0,22058244.0,22058244.0,6823191.0,3,99,5539.36666667,100.6,3303,33.9,4.4,5.8,34318.9,7149.8,11.0,2354.6,7.5,1840.7,98.5,75.8994,26.9,9.8,17.1,7.2,3.2,33.9,2098.6,0,0,0,0,0,-1,-1,-1,2016,13.42,9.33,9.33,0.15,0.41,104.99,221.02,64.96,251.85,0.0
1501777686.0,249363359.0,235220007.0,115820.0,81522911.0,0.0,1230104.0,11938250.0,109382333.0,120635236.0,7210611.0,16070678.0,692369666.0,1753186.0,27167941.0,813004902.0,172769789.0,52397781.0,43238619.0,844048742.0,281347819.0,172769789.0,124337822.0,81638731.0,22058244.0,22058244.0,7809177.0,4,100,4599.23333333,100.5,4471,35.5,4.6,6.0,34698.7,7142.9,11.0,2318.2,-517.8,2908.4,103.1,67.8552,32.9,12.9,20.0,7.2,4.3,-0.3,2220.3,0,0,0,0,0,-1,-1,-1,2016,13.77,10.13,10.13,0.15,0.41,105.83,145.33,66.22,229.18,0.0
1317300675.0,74633728.0,244056184.0,115820.0,91971157.0,0.0,1230104.0,11979535.0,103588947.0,119083812.0,6989160.0,16141188.0,670641388.0,1627241.0,28861583.0,789725200.0,172482950.0,53587093.0,45002771.0,686521205.0,140975360.0,172482950.0,109453602.0,92086977.0,22058244.0,22058244.0,6715454.0,5,101,4599.23333333,100.4,4054,36.5,4.5,5.9,35113.1,7301.5,11.0,2393.4,-996.0,3907.6,102.6,64.3334,38.5,15.4,23.2,7.8,2.3,8.3,2204.2,0,0,0,0,-1,-1,-1,-1,2016,14.23,10.62,10.62,0.14,0.42,71.51,161.4,59.21,224.82,0.0
1377936432.0,93544453.0,265075325.0,115820.0,100953502.0,0.0,1230104.0,12083818.0,100499326.0,117824858.0,7050065.0,16101699.0,686609226.0,2261131.0,30296538.0,804434084.0,173672070.0,55608721.0,46398237.0,689650154.0,107145026.0,173672070.0,97674349.0,101069322.0,21869235.0,21869235.0,6369867.0,6,102,4599.23333333,100.4,4004,37.3,4.3,5.6,35650.5,7296.8,10.5,2419.7,-1218.6,4643.9,101.0,65.9962,36.9,15.2,21.7,6.6,1.7,-11.9,2232.9,0,0,0,0,-1,-1,-1,-1,2016,14.1,10.49,10.49,0.14,0.42,215.64,178.17,63.04,223.01,0.0
1299388249.0,45302724.0,265735725.0,115820.0,99992446.0,0.0,1230104.0,13640336.0,102329368.0,117392686.0,6942424.0,16211658.0,653649040.0,2329927.0,29193796.0,771041726.0,174263773.0,58112080.0,45405454.0,631626130.0,96213970.0,174263773.0,128753663.0,100108266.0,21869235.0,21869235.0,4774010.0,7,103,4911.0,100.4,3804,38.4,4.2,5.4,35867.9,7372.7,10.5,2562.7,-1201.0,5867.1,102.7,64.1755,36.5,14.5,22.0,7.5,2.7,10.3,2255.7,0,0,0,0,-1,-1,-1,-1,2016,14.76,10.96,10.96,0.15,0.42,85.84,185.06,61.58,262.18,0.0
1321422868.0,58139733.0,264564155.0,115820.0,98723510.0,0.0,1230104.0,13522800.0,103551217.0,118127260.0,6827786.0,16579486.0,663448269.0,1368528.0,29472557.0,781575529.0,178273341.0,62613226.0,46052043.0,666746681.0,105433627.0,178273341.0,89285566.0,98839330.0,21869235.0,21869235.0,5604732.0,8,104,4911.0,100.5,3666,35.9,4.1,5.3,36039.0,7462.4,10.5,2491.8,-1187.3,6966.8,100.2,65.9553,40.0,16.0,24.0,8.0,-7.2,-1.1,2362.6,0,0,0,-1,-1,-1,-1,-1,2016,14.49,10.95,10.95,0.16,0.43,117.09,158.31,59.89,231.87,0.0
1258177872.0,43907310.0,240712340.0,115820.0,95605735.0,0.0,1230104.0,13453130.0,100797971.0,119163998.0,6933792.0,16789734.0,643191464.0,1502726.0,31577184.0,762355462.0,174678450.0,60684747.0,48366918.0,620783089.0,116485480.0,174678450.0,111099251.0,95721555.0,21855920.0,21855920.0,5790568.0,9,105,4911.0,100.0,3531,35.4,4.0,5.2,36194.4,7438.5,10.0,2585.1,-1067.2,8142.8,98.6,65.2535,38.6,16.1,22.5,6.3,-1.5,0.9,2439.8,0,0,0,-1,-1,-1,-1,-1,2016,15.02,11.76,11.76,0.15,0.43,83.92,156.0,62.19,213.75,0.0
1276756418.0,72946352.0,245466378.0,115820.0,95504530.0,0.0,1230104.0,13371240.0,101579476.0,120126071.0,6855023.0,16867132.0,626416447.0,1915430.0,31570857.0,746542518.0,172677806.0,59124144.0,48437989.0,623990622.0,109364421.0,172677806.0,128594666.0,95620350.0,16855920.0,16855920.0,9368055.0,10,106,5309.03333333,100.2,3658,35.8,4.0,5.2,36148.7,7412.1,10.0,2510.9,-1077.7,9294.0,100.7,63.396,41.6,18.5,23.2,4.7,1.0,-1.5,2411.4,0,0,0,-1,-1,-1,-1,-1,2016,15.23,11.73,11.73,0.15,0.42,112.18,182.96,55.63,202.43,0.0
1226083797.0,51216116.0,219195607.0,115820.0,94644799.0,0.0,1230104.0,13833714.0,106236681.0,120399424.0,6789923.0,17188020.0,619211532.0,2521369.0,29388422.0,739610956.0,169941522.0,59665810.0,46576442.0,601854852.0,111454283.0,169941522.0,97854440.0,94760619.0,16855920.0,16855920.0,12843981.0,11,107,5309.03333333,100.4,3790,35.7,4.1,5.4,36051.0,7339.1,10.0,2532.6,-1033.3,10440.6,100.3,63.2174,43.4,18.0,25.4,7.4,-0.6,1.6,2446.9,0,0,-1,-1,-1,-1,-1,-1,2016,15.86,11.99,11.99,0.14,0.42,82.42,213.8,57.91,198.79,0.0
1283127686.0,104610206.0,225965505.0,115820.0,96486675.0,0.0,1230104.0,13912431.0,94363928.0,121701060.0,6864442.0,17421591.0,624741957.0,2350907.0,29704396.0,746443017.0,171403081.0,62625579.0,47125987.0,648331491.0,147239061.0,171403081.0,118016468.0,96602495.0,6346937.0,6346937.0,12267968.0,12,108,5309.03333333,100.4,3850,36.2,4.1,5.4,36432.9,7317.2,10.0,2768.0,-1212.4,11435.3,100.7,65.2382,43.2,18.3,24.9,6.6,0.9,-1.8,2439.3,0,0,-1,-1,-1,-1,-1,-1,2016,15.66,11.84,11.84,0.14,0.42,96.41,186.86,58.25,193.61,0.0
1213680015.0,103642991.0,209350251.0,115820.0,93005475.0,0.0,1230104.0,14172884.0,99448574.0,120984305.0,6630590.0,16238333.0,571729611.0,2061252.0,29769446.0,692713916.0,167976934.0,61883832.0,46007779.0,572599960.0,104324005.0,167976934.0,142719627.0,93121295.0,6346937.0,6346937.0,16655124.0,1,109,5556.0,100.4,2725,47.6,4.1,5.3,38417.9,7714.8,10.0,2626.2,-2346.0,13459.5,100.6,61.0675,44.2,17.5,26.6,9.1,30.9,50.0,2899.2,0,0,-1,-1,-1,-1,-1,-1,2017,16.66,12.43,12.43,0.14,0.41,145.6,220.25,58.81,166.76,0.0
1178872770.0,81940859.0,209962681.0,115820.0,93485635.0,0.0,1230104.0,14701662.0,98645276.0,120703707.0,6767936.0,16255220.0,558087026.0,1957700.0,29164871.0,678790733.0,166236233.0,59786341.0,45420091.0,565452477.0,106175451.0,166236233.0,115656460.0,93601455.0,6346937.0,6346937.0,3015725.0,2,110,5556.0,100.6,3232,35.4,4.3,5.6,38016.8,7543.7,10.0,2641.2,27.7,1264.4,103.3,60.0851,50.4,19.3,31.1,11.8,-26.0,-47.7,2204.5,0,-1,-1,-1,-1,-1,-1,-1,2017,16.715,12.883,12.883,0.154,0.555,123.979,236.18900000000002,55.997,166.108,0.0
1165514753.0,86326647.0,203645844.0,115820.0,88424592.0,0.0,1230104.0,15194920.0,95187418.0,120141829.0,6612441.0,15625783.0,555247579.0,3863249.0,29980334.0,675389408.0,165925183.0,61833771.0,45606117.0,577037648.0,106052580.0,165925183.0,91789713.0,88540412.0,6346937.0,6346937.0,6686685.0,3,111,5556.0,100.2,3613,35.9,4.2,5.6,38475.2,7587.4,9.8,2656.2,-16.1,2290.7,100.8,57.9627,38.8,13.7,25.1,11.4,1.3,18.8,2158.1,0,-1,-1,-1,-1,-1,-1,-1,2017,16.906,12.992,12.992,0.16,0.556,145.67700000000002,226.63,55.076,160.089,0.0
